km;largura;altura;patologia;xi;xf;yi;yf
182304-31_NORTE_P1_png.rf.15743fd2369913aa3d52a8484503b744.jpg;920;640;TLC-FC2;44;88;55;144
182304-31_NORTE_P1_png.rf.15743fd2369913aa3d52a8484503b744.jpg;920;640;TLC-FC2;35;171;47;238
182304-31_NORTE_P1_png.rf.15743fd2369913aa3d52a8484503b744.jpg;920;640;TLC-FC2;75;452;97;629
182304-31_NORTE_P1_png.rf.15743fd2369913aa3d52a8484503b744.jpg;920;640;TLC-FC2;224;156;237;251
182304-31_NORTE_P1_png.rf.15743fd2369913aa3d52a8484503b744.jpg;920;640;TLC-FC2;71;181;87;259
182344-3_NORTE_P1_png.rf.5b5e0d85fff5517bb518798ce2e915f3.jpg;920;640;TLC-FC2;100;316;116;524
182344-3_NORTE_P1_png.rf.5b5e0d85fff5517bb518798ce2e915f3.jpg;920;640;TLC-FC2;134;167;150;266
182344-3_NORTE_P1_png.rf.5b5e0d85fff5517bb518798ce2e915f3.jpg;920;640;TLC-FC2;178;359;190;479
182381-13_NORTE_P1_png.rf.240852534d7410ebd2226000e9f6d13c.jpg;920;640;TLL-FC1;12;0;42;432
182420-7_NORTE_P1_png.rf.4f91ef720e32ed0261616207feb2819f.jpg;920;640;TLL-FC2;43;4;82;640
182420-7_NORTE_P1_png.rf.4f91ef720e32ed0261616207feb2819f.jpg;920;640;TLL-FC2;47;3;80;640
182425-31_NORTE_P1_png.rf.8b494e2feff0638122d47cfa1fb3c90b.jpg;920;640;TLL-FC1;41;3;67;640
182466-92_NORTE_P1_png.rf.706d8e766a62da2a46a7d948ba026b19.jpg;920;640;TLC-FC2;70;247;87;405
182466-92_NORTE_P1_png.rf.706d8e766a62da2a46a7d948ba026b19.jpg;920;640;TLC-FC2;42;512;61;640
182466-92_NORTE_P1_png.rf.706d8e766a62da2a46a7d948ba026b19.jpg;920;640;TLC-FC2;38;275;54;461
182538-41_NORTE_P1_png.rf.dba6160377197df7054b3743ed1a0941.jpg;920;640;TTC-FC1;667;299;780;320
182538-41_NORTE_P1_png.rf.dba6160377197df7054b3743ed1a0941.jpg;920;640;TLC-FC2;88;245;103;348
182538-41_NORTE_P1_png.rf.dba6160377197df7054b3743ed1a0941.jpg;920;640;TLC-FC1;55;441;74;551
182538-41_NORTE_P1_png.rf.dba6160377197df7054b3743ed1a0941.jpg;920;640;TLC-FC1;244;109;257;209
182579-3_NORTE_P1_png.rf.fab8f0144b621732cd998b3a55b51697.jpg;920;640;J;126;94;301;640
182579-3_NORTE_P1_png.rf.fab8f0144b621732cd998b3a55b51697.jpg;920;640;D;3;422;479;591
182579-3_NORTE_P1_png.rf.fab8f0144b621732cd998b3a55b51697.jpg;920;640;TLC-FC1;0;175;14;450
182579-3_NORTE_P1_png.rf.fab8f0144b621732cd998b3a55b51697.jpg;920;640;TLC-FC1;0;0;12;109
182625-04_NORTE_P1_png.rf.2d1d51df37a987622fccb237530ee313.jpg;920;640;TLC-FC1;269;256;292;336
182625-04_NORTE_P1_png.rf.2d1d51df37a987622fccb237530ee313.jpg;920;640;TLC-FC2;305;418;322;494
182625-04_NORTE_P1_png.rf.2d1d51df37a987622fccb237530ee313.jpg;920;640;TLC-FC2;717;259;841;324
182661-12_NORTE_P1_png.rf.b6babf4c7920a04f0f66291828520188.jpg;920;640;FI;155;33;187;138
182661-12_NORTE_P1_png.rf.b6babf4c7920a04f0f66291828520188.jpg;920;640;FI;231;95;249;158
182661-12_NORTE_P1_png.rf.b6babf4c7920a04f0f66291828520188.jpg;920;640;FI;298;77;316;126
182661-12_NORTE_P1_png.rf.b6babf4c7920a04f0f66291828520188.jpg;920;640;FI;251;98;278;177
182661-12_NORTE_P1_png.rf.b6babf4c7920a04f0f66291828520188.jpg;920;640;D;846;44;885;137
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;TLC-FC1;241;0;256;81
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;TLC-FC1;229;87;274;214
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;TLC-FC1;226;230;256;407
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;TLC-FC1;215;390;229;486
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;TLC-FC1;241;576;261;640
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;FI;186;459;203;528
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;FI;282;86;303;154
182664-53_NORTE_P1_png.rf.b1398c7025ec01042efa017a4f9221a0.jpg;920;640;FI;166;47;190;93
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;178;2;195;164
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLL-FC2;206;136;217;640
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;224;211;243;354
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;204;0;225;117
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;165;176;176;245
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;186;537;197;639
182700-71_NORTE_P1_png.rf.58bd40979833f2f36241831efa767162.jpg;920;640;TLC-FC2;883;0;896;480
182744-4_NORTE_P1_png.rf.8a2950b54ca3be1dd0463d358b4626f6.jpg;920;640;FI;68;2;96;640
182744-4_NORTE_P1_png.rf.8a2950b54ca3be1dd0463d358b4626f6.jpg;920;640;TLL-FC2;110;4;127;640
182821-53_NORTE_P1_png.rf.f1581a98f5dcf70edca41a3ec0f68fa3.jpg;920;640;TLL-FC1;882;0;898;572
182825-26_NORTE_P1_png.rf.1466861a7c5a439c70a9d277ef9c003c.jpg;920;640;TLL-FC1;8;105;35;470
182863-05_NORTE_P1_png.rf.ec0f723e5f79a0d5597604c305e5cd4c.jpg;920;640;FI;429;229;460;481
182863-05_NORTE_P1_png.rf.ec0f723e5f79a0d5597604c305e5cd4c.jpg;920;640;TLL-FC1;841;0;854;384
183100-89_NORTE_P1_png.rf.9f8d98c9b43b7ef9441214401d7e154b.jpg;920;640;FI;251;412;294;513
183103-71_NORTE_P1_png.rf.ad599a75d572c90ae49d19419801b6ec.jpg;920;640;TLL-FC1;242;63;267;576
183103-71_NORTE_P1_png.rf.ad599a75d572c90ae49d19419801b6ec.jpg;920;640;TLC-FC1;150;53;183;158
183180-6_NORTE_P1_png.rf.f1af2aa16cc79e9a2142455b0d17060e.jpg;920;640;J;113;9;332;640
183183-39_NORTE_P1_png.rf.b7c60b7af40c4f6cd1542b328ff992e0.jpg;920;640;J;134;39;289;640
183220-48_NORTE_P1_png.rf.4a6d79e6c25c1b9ad6c73fa63d0f1606.jpg;920;640;JE;722;323;843;640
183220-48_NORTE_P1_png.rf.4a6d79e6c25c1b9ad6c73fa63d0f1606.jpg;920;640;J;130;0;268;640
183223-35_NORTE_P1_png.rf.9079f80eb230ca5e0f47c757fc6407da.jpg;920;640;FI;226;467;247;534
183223-35_NORTE_P1_png.rf.9079f80eb230ca5e0f47c757fc6407da.jpg;920;640;FI;284;532;318;583
183223-35_NORTE_P1_png.rf.9079f80eb230ca5e0f47c757fc6407da.jpg;920;640;FI;152;484;192;525
183223-35_NORTE_P1_png.rf.9079f80eb230ca5e0f47c757fc6407da.jpg;920;640;FI;184;539;212;576
183258-57_NORTE_P1_png.rf.e4e9d5526d4bc2d0f421d98242b69d55.jpg;920;640;TLC-FC2;238;365;267;625
183258-57_NORTE_P1_png.rf.e4e9d5526d4bc2d0f421d98242b69d55.jpg;920;640;TLL-FC1;156;11;183;376
183379-28_NORTE_P1_png.rf.bdf4559137eada6f02f056c4b83cf70e.jpg;920;640;TLL-FC1;838;177;863;638
183458-37_NORTE_P1_png.rf.4e7739dad54a2b1cd3580deaa86ce3ba.jpg;920;640;TLC-FC2;81;86;95;183
183458-37_NORTE_P1_png.rf.4e7739dad54a2b1cd3580deaa86ce3ba.jpg;920;640;TLC-FC2;81;193;98;278
183499-19_NORTE_P1_png.rf.4cd8ce50c6774ccf4d814e0c5bc674f6.jpg;920;640;D;668;482;707;567
183499-19_NORTE_P1_png.rf.4cd8ce50c6774ccf4d814e0c5bc674f6.jpg;920;640;D;652;366;711;450
183499-19_NORTE_P1_png.rf.4cd8ce50c6774ccf4d814e0c5bc674f6.jpg;920;640;D;233;414;318;576
183499-19_NORTE_P1_png.rf.4cd8ce50c6774ccf4d814e0c5bc674f6.jpg;920;640;TLC-FC2;159;29;179;112
183540-58_NORTE_P1_png.rf.b0b242e6db406174a249c75358ab36fe.jpg;920;640;TLC-FC1;217;161;242;258
183540-58_NORTE_P1_png.rf.b0b242e6db406174a249c75358ab36fe.jpg;920;640;TLC-FC1;244;311;269;474
183540-58_NORTE_P1_png.rf.b0b242e6db406174a249c75358ab36fe.jpg;920;640;TLC-FC1;44;0;54;268
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;191;358;223;515
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;167;522;185;640
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;160;76;185;368
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;675;58;693;137
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;693;274;710;442
183620-92_NORTE_P1_png.rf.d316b144ba30690d441e3674cb102d14.jpg;920;640;TLC-FC2;674;205;689;277
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC2;194;572;204;640
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC1;231;503;264;617
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC2;194;255;256;479
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC2;221;55;248;254
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC1;707;42;742;237
183625-13_NORTE_P1_png.rf.85ebf9b3c0c52995f660554e954e14b0.jpg;920;640;TLC-FC1;710;405;739;635
183660-85_NORTE_P1_png.rf.1f4bb35eb2bf4a57afc269aa6aca94f5.jpg;920;640;TLC-FC2;226;421;264;585
183938-63_NORTE_P1_png.rf.610118c20162191becea8eb692378937.jpg;920;640;TLC-FC1;890;19;906;187
184019-32_NORTE_P1_png.rf.4025ca4673def7f0c42ef4a702655ca0.jpg;920;640;TLL-FC1;878;125;893;640
184059-21_NORTE_P1_png.rf.d76fe9d55992d9dd8fe450bd3f0422d8.jpg;920;640;TLL-FC2;896;15;919;452
184101-69_NORTE_P1_png.rf.0d5c5463b4f83c167a6c64cd7c5b36a7.jpg;920;640;TLL-FC2;879;0;894;640
184141-86_NORTE_P1_png.rf.bbd7eb7147595f15a43293eb1eeb3bed.jpg;920;640;TLC-FC1;3;76;15;218
184178-62_NORTE_P1_png.rf.7e60ea364f6d57b16149631200c0f851.jpg;920;640;TLL-FC2;90;150;101;640
184218-52_NORTE_P1_png.rf.eec3362e078c10ff0a473aa6e5bc6f27.jpg;920;640;J;610;1;739;66
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;D;0;1;190;640
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC3;35;467;57;640
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC3;91;154;108;216
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC2;57;576;74;640
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC2;85;487;97;548
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC2;39;371;50;447
184226-29_NORTE_P1_png.rf.33548c66e49b3d125ea1c681c52a74c8.jpg;920;640;TLC-FC2;98;251;109;319
184260-19_NORTE_P1_png.rf.83294705939df1c2e519b0d7e87dea15.jpg;920;640;J;529;0;716;419
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;150;201;169;330
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;148;340;169;428
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;151;437;170;521
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;153;59;165;162
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;183;0;203;174
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;140;522;155;632
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;189;597;201;640
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;192;483;209;590
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;627;90;644;193
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;675;1;701;131
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;677;139;700;222
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;671;231;688;325
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;689;351;708;464
184298-3_NORTE_P1_png.rf.91ced4c20b1ee2eaf2383a49e3c7b251.jpg;920;640;TLC-FC2;706;473;721;599
184698-57_NORTE_P1_png.rf.bce180e063b129087c3814d48f7e54fd.jpg;920;640;R;173;92;198;639
184820-4_NORTE_P1_png.rf.702e5997b43f40c645cb3df2a1be3649.jpg;920;640;TLL-FC1;20;0;32;308
184820-4_NORTE_P1_png.rf.702e5997b43f40c645cb3df2a1be3649.jpg;920;640;TLC-FC1;19;487;36;640
184820-4_NORTE_P1_png.rf.702e5997b43f40c645cb3df2a1be3649.jpg;920;640;TLC-FC1;137;58;144;121
184824-38_NORTE_P1_png.rf.2909d19785445e6b2b05842355025565.jpg;920;640;TLL-FC2;120;408;146;546
184861-56_NORTE_P1_png.rf.5ce7aca8d034626fe01bdcc6eb9cbd46.jpg;920;640;R;51;450;918;484
184861-56_NORTE_P1_png.rf.5ce7aca8d034626fe01bdcc6eb9cbd46.jpg;920;640;TLL-FC2;24;0;43;538
184865-69_NORTE_P1_png.rf.88f7acce169644a4dc25b9196bfec5b0.jpg;920;640;TLL-FC3;22;0;61;634
184978-28_NORTE_P1_png.rf.fbf8a28e64888c3a71603bc57293201f.jpg;920;640;TLC-FC1;8;76;27;254
184978-28_NORTE_P1_png.rf.fbf8a28e64888c3a71603bc57293201f.jpg;920;640;TLC-FC1;1;298;24;423
184985-83_NORTE_P1_png.rf.570727e75a81304024f7a3cbc848cd11.jpg;920;640;J;8;2;51;450
185021-13_NORTE_P1_png.rf.25624ed80d50c6102830d45e30c84f0a.jpg;920;640;J;0;0;248;640
185024-65_NORTE_P1_png.rf.1abd1f514c5e7aaa95abf3fdd891e60e.jpg;920;640;TLL-FC2;143;108;169;386
185024-65_NORTE_P1_png.rf.1abd1f514c5e7aaa95abf3fdd891e60e.jpg;920;640;TLC-FC2;75;129;92;239
185024-65_NORTE_P1_png.rf.1abd1f514c5e7aaa95abf3fdd891e60e.jpg;920;640;TLC-FC2;182;400;217;520
185024-65_NORTE_P1_png.rf.1abd1f514c5e7aaa95abf3fdd891e60e.jpg;920;640;TLC-FC2;202;563;223;640
185024-65_NORTE_P1_png.rf.1abd1f514c5e7aaa95abf3fdd891e60e.jpg;920;640;TLC-FC2;20;399;36;640
185065-47_NORTE_P1_png.rf.a1e22b773b7bdc1359eb313099f76d6e.jpg;920;640;TLC-FC2;271;499;288;594
185065-47_NORTE_P1_png.rf.a1e22b773b7bdc1359eb313099f76d6e.jpg;920;640;TLC-FC2;135;382;151;428
185065-47_NORTE_P1_png.rf.a1e22b773b7bdc1359eb313099f76d6e.jpg;920;640;TLC-FC2;138;522;155;620
185065-47_NORTE_P1_png.rf.a1e22b773b7bdc1359eb313099f76d6e.jpg;920;640;TLC-FC2;62;446;86;629
185100-32_NORTE_P1_png.rf.4027ebf5fb01db3475c8fb3ee35ecaf2.jpg;920;640;TLL-FC1;54;0;70;633
185104-06_NORTE_P1_png.rf.bb54bc56c360f13f736c4fa7c112cb3b.jpg;920;640;TLL-FC2;52;157;65;640
185104-06_NORTE_P1_png.rf.bb54bc56c360f13f736c4fa7c112cb3b.jpg;920;640;TLL-FC2;53;124;65;640
185343-64_NORTE_P1_png.rf.725f8625320c375c998bd3e824d7c4f0.jpg;920;640;TLC-FC2;212;72;228;177
185343-64_NORTE_P1_png.rf.725f8625320c375c998bd3e824d7c4f0.jpg;920;640;TLC-FC2;190;216;209;326
185498-48_NORTE_P1_png.rf.1bf336cf8e19ae7e73f439d62087d162.jpg;920;640;FI;194;304;211;439
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLL-FC2;108;162;127;640
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLC-FC2;761;536;777;637
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLC-FC1;694;119;714;194
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLC-FC1;726;312;742;409
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLC-FC1;744;483;774;567
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLC-FC1;707;403;733;623
185544-74_NORTE_P1_png.rf.59ae6e493e35203d854e17fb4f43b91a.jpg;920;640;TLL-FC2;177;0;203;640
185623-47_NORTE_P1_png.rf.3dee9a948468463b6f7e13b903a0fed5.jpg;920;640;FI;654;415;667;476
185666-37_NORTE_P1_png.rf.eccbfb705f7860449a19318d161b16ff.jpg;920;640;TLL-FC1;161;225;188;537
185780-5_NORTE_P1_png.rf.5456572bca403b3603437bdf809ae59f.jpg;920;640;TLC-FC2;110;89;120;319
185780-5_NORTE_P1_png.rf.5456572bca403b3603437bdf809ae59f.jpg;920;640;TLC-FC2;162;356;173;442
185780-5_NORTE_P1_png.rf.5456572bca403b3603437bdf809ae59f.jpg;920;640;TLC-FC2;164;253;177;324
185780-5_NORTE_P1_png.rf.5456572bca403b3603437bdf809ae59f.jpg;920;640;TLC-FC2;113;404;122;463
185780-5_NORTE_P1_png.rf.5456572bca403b3603437bdf809ae59f.jpg;920;640;TLC-FC2;161;508;177;586
185783-89_NORTE_P1_png.rf.559997be30d8b526826eeacb805224a7.jpg;920;640;FI;106;335;117;400
185783-89_NORTE_P1_png.rf.559997be30d8b526826eeacb805224a7.jpg;920;640;FI;115;222;128;282
185783-89_NORTE_P1_png.rf.559997be30d8b526826eeacb805224a7.jpg;920;640;FI;123;321;134;359
185783-89_NORTE_P1_png.rf.559997be30d8b526826eeacb805224a7.jpg;920;640;FI;206;468;214;493
185861-21_NORTE_P1_png.rf.a2f9c8980e5004d9de1f19ae14a6eb95.jpg;920;640;TLL-FC2;63;0;95;640
185901-85_NORTE_P1_png.rf.97dbe513db0bdce111b0ec7d741dfbba.jpg;920;640;J;49;3;89;341
186064-38_NORTE_P1_png.rf.ae4e892e8b5213704c42313f2b53ff70.jpg;920;640;TLC-FC2;251;420;263;495
186064-38_NORTE_P1_png.rf.ae4e892e8b5213704c42313f2b53ff70.jpg;920;640;FI;713;300;726;420
186100-4_NORTE_P1_png.rf.c53ee9c057938fc6ad4d887446931b56.jpg;920;640;TLL-FC2;654;1;702;640
186100-4_NORTE_P1_png.rf.c53ee9c057938fc6ad4d887446931b56.jpg;920;640;TLL-FC2;709;7;736;423
186100-4_NORTE_P1_png.rf.c53ee9c057938fc6ad4d887446931b56.jpg;920;640;TLL-FC1;234;65;254;640
186100-4_NORTE_P1_png.rf.c53ee9c057938fc6ad4d887446931b56.jpg;920;640;TLC-FC2;192;14;223;129
186100-4_NORTE_P1_png.rf.c53ee9c057938fc6ad4d887446931b56.jpg;920;640;TLL-FC1;187;270;212;640
186103-92_NORTE_P1_png.rf.96cf07d21349f08e0bcf9d382f15c299.jpg;920;640;TLC-FC1;722;353;738;579
186265-25_NORTE_P1_png.rf.37d623b2eaffcb6768dbee5e55a2ab1d.jpg;920;640;R;315;68;350;632
186265-25_NORTE_P1_png.rf.37d623b2eaffcb6768dbee5e55a2ab1d.jpg;920;640;TTC-FC2;265;466;319;504
186265-25_NORTE_P1_png.rf.37d623b2eaffcb6768dbee5e55a2ab1d.jpg;920;640;TTC-FC2;271;388;314;423
186461-35_NORTE_P1_png.rf.4f3bf1bdcc17854cecac100c8ad6b368.jpg;920;640;FI;704;425;719;473
186504-99_NORTE_P1_png.rf.74f998e75a5c57e597a3a56a6c45344c.jpg;920;640;FI;153;443;163;496
186504-99_NORTE_P1_png.rf.74f998e75a5c57e597a3a56a6c45344c.jpg;920;640;FI;130;292;142;355
186544-06_NORTE_P1_png.rf.1c03e0fa9956e224ab4d1b91d52d095d.jpg;920;640;TLL-FC2;13;0;25;640
186666-4_NORTE_P1_png.rf.790e9bd0a2fb399d7c34d2cc0b5914fb.jpg;920;640;R;376;63;406;370
186743-25_NORTE_P1_png.rf.06d705a9175cc56e2d7f7af69f409fc3.jpg;920;640;TLC-FC2;6;47;27;226
186778-96_NORTE_P1_png.rf.e3ca2034935c36fe0ca4dad4666070b1.jpg;920;640;FI;123;63;146;209
186778-96_NORTE_P1_png.rf.e3ca2034935c36fe0ca4dad4666070b1.jpg;920;640;FI;115;226;132;369
186786-7_NORTE_P1_png.rf.797d9239b93906ac9c4a3b53b32190e1.jpg;920;640;R;184;174;219;640
186786-7_NORTE_P1_png.rf.797d9239b93906ac9c4a3b53b32190e1.jpg;920;640;TLL-FC1;18;136;34;635
186786-7_NORTE_P1_png.rf.797d9239b93906ac9c4a3b53b32190e1.jpg;920;640;R;207;0;223;130
186786-7_NORTE_P1_png.rf.797d9239b93906ac9c4a3b53b32190e1.jpg;920;640;TLL-FC1;260;63;272;640
186786-7_NORTE_P1_png.rf.797d9239b93906ac9c4a3b53b32190e1.jpg;920;640;J;109;21;181;548
186858-67_NORTE_P1_png.rf.57ffb10411c6d6309353c3c6df52e7b1.jpg;920;640;TLL-FC2;204;209;244;640
186858-67_NORTE_P1_png.rf.57ffb10411c6d6309353c3c6df52e7b1.jpg;920;640;TLL-FC2;157;3;179;483
186866-07_NORTE_P1_png.rf.d6c737de66476e91dadbaf0fd2b1521a.jpg;920;640;FI;106;50;191;272
186904-05_NORTE_P1_png.rf.6dfee9c0a4fc061c65e17ca79c3f6deb.jpg;920;640;R;86;0;146;640
187021-5_NORTE_P1_png.rf.3026af5f15cc3b1f0ae9248ecb4791c8.jpg;920;640;J;195;128;303;302
187060-6_NORTE_P1_png.rf.a0cd048c6cad391a15b33d961c568333.jpg;920;640;FI;500;362;540;548
187060-6_NORTE_P1_png.rf.a0cd048c6cad391a15b33d961c568333.jpg;920;640;FI;510;186;520;253
187060-6_NORTE_P1_png.rf.a0cd048c6cad391a15b33d961c568333.jpg;920;640;FI;477;198;486;253
187100-87_NORTE_P1_png.rf.17270ea47d14463b38a9f67bdfe1b4b7.jpg;920;640;TLC-FC2;711;0;734;97
187139-21_NORTE_P1_png.rf.643e01b5a0e91fa7d7eb044b27223eb9.jpg;920;640;J;694;134;820;244
187223-77_NORTE_P1_png.rf.39f3c9f306c358f49a60f064166ef4d1.jpg;920;640;J;604;0;873;640
187223-77_NORTE_P1_png.rf.39f3c9f306c358f49a60f064166ef4d1.jpg;920;640;TLL-FC2;264;52;281;376
187259-67_NORTE_P1_png.rf.6dd32b9b67034078fd43d0f9e29c3c1f.jpg;920;640;TLL-FC2;16;0;33;638
187259-67_NORTE_P1_png.rf.6dd32b9b67034078fd43d0f9e29c3c1f.jpg;920;640;TLC-FC1;161;421;192;640
187259-67_NORTE_P1_png.rf.6dd32b9b67034078fd43d0f9e29c3c1f.jpg;920;640;TLC-FC1;161;76;208;225
187301-6_NORTE_P1_png.rf.7b90159301cee7c110aa51b9ca2c4b0a.jpg;920;640;FI;186;290;214;443
187301-6_NORTE_P1_png.rf.7b90159301cee7c110aa51b9ca2c4b0a.jpg;920;640;FI;182;25;199;71
187340-01_NORTE_P1_png.rf.eef73d4158d5834016f0f203886aff98.jpg;920;640;FI;117;233;135;414
187340-01_NORTE_P1_png.rf.eef73d4158d5834016f0f203886aff98.jpg;920;640;FI;138;493;163;633
187381-69_NORTE_P1_png.rf.1afa1b8d3bceb6bb6d926b6a3a84e535.jpg;920;640;TLC-FC1;141;287;151;429
187381-69_NORTE_P1_png.rf.1afa1b8d3bceb6bb6d926b6a3a84e535.jpg;920;640;TLC-FC1;181;536;197;636
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;238;181;251;296
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;259;50;266;106
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;203;5;220;83
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;190;101;202;211
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;218;366;231;451
187461-58_NORTE_P1_png.rf.9e54b22387efdcb08b720a15cf775f47.jpg;920;640;TLC-FC3;266;152;272;225
187465-19_NORTE_P1_png.rf.00569e2750e54589be8f18a6b3176978.jpg;920;640;J;157;17;320;640
187501-26_NORTE_P1_png.rf.5ed2fab437211d8692ada257e740485f.jpg;920;640;TLL-FC2;216;66;244;631
187501-26_NORTE_P1_png.rf.5ed2fab437211d8692ada257e740485f.jpg;920;640;TLL-FC1;8;0;18;637
187501-26_NORTE_P1_png.rf.5ed2fab437211d8692ada257e740485f.jpg;920;640;R;188;1;220;530
187501-26_NORTE_P1_png.rf.5ed2fab437211d8692ada257e740485f.jpg;920;640;TLC-FC2;174;336;199;447
187506-67_NORTE_P1_png.rf.cd555e6b3e4de9e01986fe2537b62173.jpg;920;640;TLL-FC2;227;49;240;640
187506-67_NORTE_P1_png.rf.cd555e6b3e4de9e01986fe2537b62173.jpg;920;640;TLC-FC2;147;228;169;584
187506-67_NORTE_P1_png.rf.cd555e6b3e4de9e01986fe2537b62173.jpg;920;640;TLC-FC2;180;110;202;234
187541-65_NORTE_P1_png.rf.bd6ce32284d2f120cb7f0b3384611558.jpg;920;640;TLC-FC2;149;419;177;640
